timestamp,price,volume
1630489320000,1.20016,105
1630489380000,1.20527,113
1630489440000,1.21118,182
1630489500000,1.20632,64
1630489560000,1.20612,54
1630489620000,1.20332,58
1630489680000,1.20367,74
1630489740000,1.20359,66
1630489800000,1.20361,64
1630489860000,1.20499,58
1630489920000,1.20402,48
1630489980000,1.20391,58
1630490040000,1.20482,49
1630490100000,1.20589,59
1630490160000,1.20498,59
1630490220000,1.20451,54
1630490280000,1.20354,94
1630490340000,1.20325,57
1630490400000,1.20374,56
1630490460000,1.20008,97
1630490520000,1.19984,72
1630490580000,1.19945,52
1630490640000,1.19838,60
1630490700000,1.19878,83
1630490760000,1.19897,85
1630490820000,1.20072,63
1630490880000,1.20082,53
1630490940000,1.20434,46
1630491000000,1.2048,104
1630491060000,1.20927,72
1630491120000,1.21036,135
1630491180000,1.20777,41
1630491240000,1.20844,49
1630491300000,1.20778,73
1630491360000,1.20805,55
1630491420000,1.20409,124
1630491480000,1.2068,57
1630491540000,1.20748,68
1630491600000,1.20765,64
1630491660000,1.20654,131
1630491720000,1.20517,69
1630491780000,1.20459,48
1630491840000,1.20198,64
1630491900000,1.19916,101
1630491960000,1.19984,77
1630492020000,1.19871,52
1630492080000,1.2007,69
1630492140000,1.2006,63
1630492200000,1.2017,60
1630492260000,1.19941,51
1630492320000,1.2007,73
1630492380000,1.20041,43
1630492440000,1.20126,75
1630492500000,1.20249,74
1630492560000,1.2008,82
1630492620000,1.20267,92
1630492680000,1.20271,51
1630492740000,1.20279,49
1630492800000,1.20409,64
1630492860000,1.20471,99
1630492920000,1.20156,116
1630492980000,1.20234,53
1630493040000,1.20132,58
1630493100000,1.19916,45
1630493160000,1.19869,70
1630493220000,1.19772,63
1630493280000,1.19642,287
1630493340000,1.19781,43
1630493400000,1.19633,64
1630493460000,1.19627,173
1630493520000,1.19959,55
1630493580000,1.1982,61
1630493640000,1.19834,57
1630493700000,1.19723,51
1630493760000,1.19662,43
1630493820000,1.19638,62
1630493880000,1.19651,59
1630493940000,1.19577,58
1630494000000,1.19665,58
1630494060000,1.1972,64
1630494120000,1.19612,78
1630494180000,1.19684,44
1630494240000,1.19633,68
1630494300000,1.19757,53
1630494360000,1.19673,45
1630494420000,1.19574,56
1630494480000,1.19598,191
1630494540000,1.19628,82
1630494600000,1.1957,66
1630494660000,1.19534,84
1630494720000,1.19493,70
1630494780000,1.1943,68
1630494840000,1.19587,51
1630494900000,1.19831,49
1630494960000,1.19768,51
1630495020000,1.19798,205
1630495080000,1.19773,87
1630495140000,1.1968,40
1630495200000,1.1989,65
1630495260000,1.19871,75
1630495320000,1.20028,51
1630495380000,1.19893,77
1630495440000,1.19956,72
1630495500000,1.19875,66
1630495560000,1.1982,45
1630495620000,1.19751,55
1630495680000,1.19792,157
1630495740000,1.19842,181
1630495800000,1.19816,67
1630495860000,1.19513,54
1630495920000,1.19421,58
1630495980000,1.19453,47
1630496040000,1.19421,44
1630496100000,1.19501,55
1630496160000,1.19653,67
1630496220000,1.1965,63
1630496280000,1.19675,39
1630496340000,1.19654,49
1630496400000,1.19619,80
1630496460000,1.1946,81
1630496520000,1.19431,120
1630496580000,1.19353,182
1630496640000,1.1885,316
1630496700000,1.19198,82
1630496760000,1.19161,69
1630496820000,1.19191,75
1630496880000,1.19324,69
1630496940000,1.19297,50
1630497000000,1.19329,61
1630497060000,1.19378,71
1630497120000,1.19325,64
1630497180000,1.19331,60
1630497240000,1.19234,49
1630497300000,1.19309,47
1630497360000,1.1927,57
1630497420000,1.19369,54
1630497480000,1.19241,61
1630497540000,1.19376,71
1630497600000,1.19488,48
1630497660000,1.19408,72
1630497720000,1.19747,92
1630497780000,1.19973,69
1630497840000,1.19807,47
1630497900000,1.19697,68
1630497960000,1.19215,92
1630498020000,1.19265,61
1630498080000,1.19433,140
1630498140000,1.19297,177
1630498200000,1.19239,71
1630498260000,1.19277,72
1630498320000,1.20094,176
1630498380000,1.20041,81
1630498440000,1.20038,65
1630498500000,1.20195,69
1630498560000,1.20175,53
1630498620000,1.20321,52
1630498680000,1.20464,84
1630498740000,1.20197,66
1630498800000,1.20015,174
1630498860000,1.20435,81
1630498920000,1.20451,60
1630498980000,1.20341,85
1630499040000,1.20475,271
1630499100000,1.20406,79
1630499160000,1.20487,154
1630499220000,1.20556,100
1630499280000,1.20738,212
1630499340000,1.20736,77
1630499400000,1.20468,59
1630499460000,1.20581,73
1630499520000,1.20755,80
1630499580000,1.20644,63
1630499640000,1.20629,110
1630499700000,1.20769,100
1630499760000,1.20821,111
1630499820000,1.21566,308
1630499880000,1.21873,196
1630499940000,1.2166,214
1630500000000,1.21872,200
1630500060000,1.2195,96
1630500120000,1.21781,60
1630500180000,1.2171,76
1630500240000,1.21618,45
1630500300000,1.21891,79
1630500360000,1.21643,72
1630500420000,1.21466,121
1630500480000,1.21297,93
1630500540000,1.21241,81
1630500600000,1.21335,70
1630500660000,1.21392,71
1630500720000,1.21254,65
1630500780000,1.21213,63
1630500840000,1.21306,53
1630500900000,1.21533,56
1630500960000,1.21315,53
1630501020000,1.2117,55
1630501080000,1.20914,139
1630501140000,1.20823,97
1630501200000,1.2105,77
1630501260000,1.20925,45
1630501320000,1.20867,119
